{'training/total_steps': 983040, 'training/updates': 48, 'training/sps': np.float64(24610.835), 'training/walltime': np.float64(84.435), 'training/rollout_time': np.float64(0.784), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.007955331355333328, 'training/entropy': 0.9466256499290466, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0027224444784224033, 'training/total_loss': -0.0007282848819158971, 'training/value_loss': 0.0019941595382988453}
{'training/total_steps': 1003520, 'training/updates': 49, 'training/sps': np.float64(24304.101), 'training/walltime': np.float64(85.279), 'training/rollout_time': np.float64(0.794), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007907835766673088, 'training/entropy': 0.9151092767715454, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0015330109745264053, 'training/total_loss': -9.052184759639204e-05, 'training/value_loss': 0.0014424890978261828}
{'training/total_steps': 1024000, 'training/updates': 50, 'training/sps': np.float64(24633.3), 'training/walltime': np.float64(86.111), 'training/rollout_time': np.float64(0.783), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.009349450469017029, 'training/entropy': 0.7878974676132202, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0035131308250129223, 'training/total_loss': -0.001094941864721477, 'training/value_loss': 0.0024181893095374107}
Using JAX default device: cuda:0.
{'eval/num_episodes': 32, 'eval/mean_score': np.float64(664.197), 'eval/std_score': np.float64(14.875), 'eval/mean_episode_length': np.float64(220.25), 'eval/std_episode_length': np.float64(7.475), 'eval/eval_time': 46.003514766693115}
{'training/total_steps': 1044480, 'training/updates': 51, 'training/sps': np.float64(22957.439), 'training/walltime': np.float64(133.009), 'training/rollout_time': np.float64(0.842), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009897967800498009, 'training/entropy': 0.6341146230697632, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005034281872212887, 'training/total_loss': -0.0017061136895790696, 'training/value_loss': 0.0033281678333878517}
{'training/total_steps': 1064960, 'training/updates': 52, 'training/sps': np.float64(23785.951), 'training/walltime': np.float64(133.872), 'training/rollout_time': np.float64(0.811), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.00691231619566679, 'training/entropy': 0.6845674514770508, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0004315045662224293, 'training/total_loss': 0.0179595947265625, 'training/value_loss': 0.01839110068976879}
{'training/total_steps': 1085440, 'training/updates': 53, 'training/sps': np.float64(23266.03), 'training/walltime': np.float64(134.753), 'training/rollout_time': np.float64(0.831), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008469341322779655, 'training/entropy': 0.8072775602340698, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0016266282182186842, 'training/total_loss': 0.009672638960182667, 'training/value_loss': 0.011299267411231995}
{'training/total_steps': 1105920, 'training/updates': 54, 'training/sps': np.float64(22735.118), 'training/walltime': np.float64(135.655), 'training/rollout_time': np.float64(0.85), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.00779420230537653, 'training/entropy': 0.7356358766555786, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.003226946108043194, 'training/total_loss': 0.002262179274111986, 'training/value_loss': 0.005489125847816467}
{'training/total_steps': 1126400, 'training/updates': 55, 'training/sps': np.float64(21762.008), 'training/walltime': np.float64(136.597), 'training/rollout_time': np.float64(0.891), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.007997187785804272, 'training/entropy': 0.6409987211227417, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.002072215313091874, 'training/total_loss': 0.0008490197360515594, 'training/value_loss': 0.0029212350491434336}
