{'training/total_steps': 901120, 'training/updates': 44, 'training/sps': np.float64(29930.565), 'training/walltime': np.float64(63.447), 'training/rollout_time': np.float64(0.636), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.010398735292255878, 'training/entropy': 4.166531562805176, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.006468040868639946, 'training/total_loss': 0.05555848404765129, 'training/value_loss': 0.062026526778936386}
{'training/total_steps': 921600, 'training/updates': 45, 'training/sps': np.float64(30624.941), 'training/walltime': np.float64(64.117), 'training/rollout_time': np.float64(0.619), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.009947369806468487, 'training/entropy': 4.133744239807129, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005877891555428505, 'training/total_loss': 0.05830872431397438, 'training/value_loss': 0.06418661773204803}
{'training/total_steps': 942080, 'training/updates': 46, 'training/sps': np.float64(30079.487), 'training/walltime': np.float64(64.799), 'training/rollout_time': np.float64(0.632), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.010235005058348179, 'training/entropy': 4.1159563064575195, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004315083846449852, 'training/total_loss': 0.054980989545583725, 'training/value_loss': 0.05929607152938843}
{'training/total_steps': 962560, 'training/updates': 47, 'training/sps': np.float64(30709.76), 'training/walltime': np.float64(65.467), 'training/rollout_time': np.float64(0.62), 'training/update_time': np.float64(0.047), 'training/approx_kl': 0.010654847137629986, 'training/entropy': 4.092207908630371, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005174457561224699, 'training/total_loss': 0.05282346159219742, 'training/value_loss': 0.05799791216850281}
{'training/total_steps': 983040, 'training/updates': 48, 'training/sps': np.float64(30924.408), 'training/walltime': np.float64(66.13), 'training/rollout_time': np.float64(0.615), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.00968500692397356, 'training/entropy': 4.06280517578125, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005909699480980635, 'training/total_loss': 0.059054844081401825, 'training/value_loss': 0.06496454775333405}
{'training/total_steps': 1003520, 'training/updates': 49, 'training/sps': np.float64(30898.167), 'training/walltime': np.float64(66.795), 'training/rollout_time': np.float64(0.615), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.011424870230257511, 'training/entropy': 4.026507377624512, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.006449584849178791, 'training/total_loss': 0.05642359331250191, 'training/value_loss': 0.06287317723035812}
{'training/total_steps': 1024000, 'training/updates': 50, 'training/sps': np.float64(29805.009), 'training/walltime': np.float64(67.483), 'training/rollout_time': np.float64(0.638), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.01114196889102459, 'training/entropy': 3.9959182739257812, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.007145555689930916, 'training/total_loss': 0.05190323293209076, 'training/value_loss': 0.059048786759376526}
Using JAX default device: cuda:0.
{'eval/num_episodes': 32, 'eval/mean_score': np.float64(79.322), 'eval/std_score': np.float64(144.241), 'eval/mean_episode_length': np.float64(62.34375), 'eval/std_episode_length': np.float64(169.63), 'eval/eval_time': 41.54691553115845}
{'training/total_steps': 1044480, 'training/updates': 51, 'training/sps': np.float64(27366.075), 'training/walltime': np.float64(109.781), 'training/rollout_time': np.float64(0.696), 'training/update_time': np.float64(0.052), 'training/approx_kl': 0.01020972803235054, 'training/entropy': 3.9691572189331055, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.00507122278213501, 'training/total_loss': 0.05678517743945122, 'training/value_loss': 0.06185639649629593}
{'training/total_steps': 1064960, 'training/updates': 52, 'training/sps': np.float64(27881.948), 'training/walltime': np.float64(110.518), 'training/rollout_time': np.float64(0.683), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.011027567088603973, 'training/entropy': 3.9334468841552734, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.00576427485793829, 'training/total_loss': 0.05788672715425491, 'training/value_loss': 0.06365099549293518}
{'training/total_steps': 1085440, 'training/updates': 53, 'training/sps': np.float64(28011.539), 'training/walltime': np.float64(111.251), 'training/rollout_time': np.float64(0.681), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.010895713232457638, 'training/entropy': 3.9052348136901855, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005753753706812859, 'training/total_loss': 0.059827204793691635, 'training/value_loss': 0.06558096408843994}
{'training/total_steps': 1105920, 'training/updates': 54, 'training/sps': np.float64(28491.446), 'training/walltime': np.float64(111.971), 'training/rollout_time': np.float64(0.669), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.01115788146853447, 'training/entropy': 3.8847484588623047, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0067945546470582485, 'training/total_loss': 0.05597962066531181, 'training/value_loss': 0.0627741813659668}
{'training/total_steps': 1126400, 'training/updates': 55, 'training/sps': np.float64(28782.39), 'training/walltime': np.float64(112.684), 'training/rollout_time': np.float64(0.66), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.010572230443358421, 'training/entropy': 3.833003044128418, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0061737969517707825, 'training/total_loss': 0.05486205220222473, 'training/value_loss': 0.06103585287928581}
{'training/total_steps': 1146880, 'training/updates': 56, 'training/sps': np.float64(29518.087), 'training/walltime': np.float64(113.379), 'training/rollout_time': np.float64(0.645), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.01121434010565281, 'training/entropy': 3.808180809020996, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004829577170312405, 'training/total_loss': 0.058073870837688446, 'training/value_loss': 0.06290344893932343}
