{'training/total_steps': 1540096, 'training/updates': 47, 'training/sps': np.float64(38775.688), 'training/walltime': np.float64(114.55), 'training/rollout_time': np.float64(0.813), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.005530324764549732, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023919550701975822, 'training/policy_objective': 4.163011908531189e-06, 'training/value_loss': 0.1581965684890747}
{'training/total_steps': 1572864, 'training/updates': 48, 'training/sps': np.float64(39306.478), 'training/walltime': np.float64(115.385), 'training/rollout_time': np.float64(0.801), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.005217489320784807, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023339200764894485, 'training/policy_objective': -1.823296770453453e-06, 'training/value_loss': 0.15317781269550323}
{'training/total_steps': 1605632, 'training/updates': 49, 'training/sps': np.float64(40347.807), 'training/walltime': np.float64(116.199), 'training/rollout_time': np.float64(0.781), 'training/update_time': np.float64(0.031), 'training/iterations': 1.0, 'training/kl_div': 0.005372040905058384, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023374028503894806, 'training/policy_objective': 2.971501089632511e-06, 'training/value_loss': 0.1647718995809555}
{'training/total_steps': 1638400, 'training/updates': 50, 'training/sps': np.float64(39093.013), 'training/walltime': np.float64(117.038), 'training/rollout_time': np.float64(0.806), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.0052459994331002235, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023438449949026108, 'training/policy_objective': 6.48200511932373e-07, 'training/value_loss': 0.16514036059379578}
{'eval/num_episodes': 32, 'eval/mean_score': np.float64(83.548), 'eval/std_score': np.float64(191.161), 'eval/mean_episode_length': np.float64(60.75), 'eval/std_episode_length': np.float64(170.729), 'eval/eval_time': 6.373375177383423}
{'training/total_steps': 1671168, 'training/updates': 51, 'training/sps': np.float64(40258.116), 'training/walltime': np.float64(124.227), 'training/rollout_time': np.float64(0.781), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.005438922438770533, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023463109508156776, 'training/policy_objective': -1.5906989574432373e-06, 'training/value_loss': 0.15934745967388153}
{'training/total_steps': 1703936, 'training/updates': 52, 'training/sps': np.float64(38645.745), 'training/walltime': np.float64(125.077), 'training/rollout_time': np.float64(0.812), 'training/update_time': np.float64(0.036), 'training/iterations': 1.0, 'training/kl_div': 0.005572864785790443, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023961642757058144, 'training/policy_objective': -4.1369348764419556e-06, 'training/value_loss': 0.16457219421863556}
{'training/total_steps': 1736704, 'training/updates': 53, 'training/sps': np.float64(39049.095), 'training/walltime': np.float64(125.917), 'training/rollout_time': np.float64(0.805), 'training/update_time': np.float64(0.034), 'training/iterations': 1.0, 'training/kl_div': 0.005235614255070686, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023934029042720795, 'training/policy_objective': 1.816079020500183e-07, 'training/value_loss': 0.15833045542240143}
{'training/total_steps': 1769472, 'training/updates': 54, 'training/sps': np.float64(38945.625), 'training/walltime': np.float64(126.76), 'training/rollout_time': np.float64(0.808), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.005524063482880592, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.024173084646463394, 'training/policy_objective': -5.559995770454407e-06, 'training/value_loss': 0.16165974736213684}
{'training/total_steps': 1802240, 'training/updates': 55, 'training/sps': np.float64(39025.378), 'training/walltime': np.float64(127.601), 'training/rollout_time': np.float64(0.807), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.0064378357492387295, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02437179908156395, 'training/policy_objective': -6.261281669139862e-06, 'training/value_loss': 0.17567405104637146}
{'training/total_steps': 1835008, 'training/updates': 56, 'training/sps': np.float64(39342.044), 'training/walltime': np.float64(128.435), 'training/rollout_time': np.float64(0.801), 'training/update_time': np.float64(0.031), 'training/iterations': 1.0, 'training/kl_div': 0.006169256754219532, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023143574595451355, 'training/policy_objective': 7.733236998319626e-06, 'training/value_loss': 0.16369669139385223}
{'training/total_steps': 1867776, 'training/updates': 57, 'training/sps': np.float64(39456.072), 'training/walltime': np.float64(129.267), 'training/rollout_time': np.float64(0.798), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.0063047646544873714, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023848406970500946, 'training/policy_objective': -7.951632142066956e-06, 'training/value_loss': 0.1574743092060089}
{'training/total_steps': 1900544, 'training/updates': 58, 'training/sps': np.float64(39704.741), 'training/walltime': np.float64(130.094), 'training/rollout_time': np.float64(0.791), 'training/update_time': np.float64(0.034), 'training/iterations': 1.0, 'training/kl_div': 0.006044141016900539, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023516792804002762, 'training/policy_objective': 9.417068213224411e-06, 'training/value_loss': 0.16636423766613007}
{'training/total_steps': 1933312, 'training/updates': 59, 'training/sps': np.float64(41302.901), 'training/walltime': np.float64(130.889), 'training/rollout_time': np.float64(0.762), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.006659915670752525, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023716039955615997, 'training/policy_objective': -6.1746686697006226e-06, 'training/value_loss': 0.16400696337223053}
{'training/total_steps': 1966080, 'training/updates': 60, 'training/sps': np.float64(39979.764), 'training/walltime': np.float64(131.71), 'training/rollout_time': np.float64(0.788), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.00708886981010437, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023560713976621628, 'training/policy_objective': -5.435198545455933e-06, 'training/value_loss': 0.16163702309131622}
{'training/total_steps': 1998848, 'training/updates': 61, 'training/sps': np.float64(39278.182), 'training/walltime': np.float64(132.546), 'training/rollout_time': np.float64(0.801), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.007096214219927788, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02321326918900013, 'training/policy_objective': -2.4624750949442387e-06, 'training/value_loss': 0.16576555371284485}
